,data,preco_anterior_br,preco_2_anterior_br,var_preco_anterior_2_anterior_br,preco_robusta_br,preco_eua,preco_anterior_eua,preco_2_anterior_eua,var_preco_anterior_2_anterior_eua,preco_robusta_eua,ano,dolar,preco_br
1375,05/07/2017,445.81,448.38,-2.57,415.80,137.38,134.77,135.87,2.61,126.04,2017,3.2889,452.52
1376,06/07/2017,452.52,445.81,6.71,412.06,136.28,137.38,134.77,-1.1,125.47,2017,3.2962,449.59
1377,07/07/2017,449.59,452.52,-2.93,407.92,136.18,136.28,137.38,-0.1,125.13,2017,3.2813,447.23
1378,10/07/2017,447.23,449.59,-2.36,406.83,137.0,136.18,136.28,0.82,125.03,2017,3.2557,446.63
1379,11/07/2017,446.63,447.23,-0.6,408.19,136.1,137,136.18,-0.9,127.32,2017,3.2548,442.86
1380,12/07/2017,442.86,446.63,-3.77,408.39,137.68,136.1,137,1.58,127.15,2017,3.2079,441.4
1381,13/07/2017,441.4,442.86,-1.46,410.11,140.17,137.68,136.1,2.49,128.93,2017,3.2138,450.22
1382,14/07/2017,450.22,441.4,8.82,409.81,143.21,140.17,137.68,03.04,128.79,2017,3.1799,455.56
1383,17/07/2017,455.56,450.22,5.34,410.06,143.02,143.21,140.17,-0.19,129.97,2017,3.1833,455.1
1384,18/07/2017,455.1,455.56,-0.46,411.48,143.05,143.02,143.21,0.03,130.79,2017,3.1545,451.34
1385,19/07/2017,451.34,455.1,-3.76,411.83,145.19,143.05,143.02,2.14,131.57,2017,3.149,456.78
1386,20/07/2017,456.78,451.34,5.44,413.05,145.39,145.19,143.05,0.2,131.63,2017,3.1208,455.07
1387,21/07/2017,455.07,456.78,-1.71,411.65,145.26,145.39,145.19,-0.13,130.81,2017,3.1418,455.84
1388,24/07/2017,455.84,455.07,0.77,411.90,143.01,145.26,145.39,-2.25,129.98,2017,3.147,450.04
1389,25/07/2017,450.04,455.84,-5.8,414.06,140.64,143.01,145.26,-2.37,131.87,2017,3.1726,445.67
1390,26/07/2017,445.67,450.04,-4.37,415.26,144.14,140.64,143.01,3.5,131.54,2017,3.1387,452.59
1391,27/07/2017,452.59,445.67,6.92,415.56,145.34,144.14,140.64,1.2,132.64,2017,3.153,458.84
1392,28/07/2017,458.84,452.59,6.25,414.74,148.14,145.34,144.14,2.8,133.10,2017,3.1319,464.11
1393,31/07/2017,464.11,458.84,5.27,415.10,149.04,148.14,145.34,0.9,132.96,2017,3.1264,464.41
1394,01/08/2017,464.41,464.11,0.3,415.46,147.36,149.04,148.14,-1.68,133.07,2017,3.1265,460.07
1395,02/08/2017,460.07,464.41,-4.34,416.72,149.64,147.36,149.04,2.28,133.82,2017,3.1137,467.19
1396,03/08/2017,467.19,460.07,7.12,416.39,150.44,149.64,147.36,0.8,133.25,2017,3.1126,468.48
1397,04/08/2017,468.48,467.19,1.29,416.65,149.71,150.44,149.64,-0.73,133.41,2017,3.1313,467.85
1398,07/08/2017,467.85,468.48,-0.63,415.89,151.61,149.71,150.44,1.9,133.13,2017,3.1265,473.49
1399,08/08/2017,473.49,467.85,5.64,410.41,153.22,151.61,149.71,1.61,130.33,2017,3.1269,478.66
1400,09/08/2017,478.66,473.49,5.17,410.20,151.81,153.22,151.61,-1.41,129.48,2017,3.1559,478.06
1401,10/08/2017,478.06,478.66,-0.6,408.95,148.92,151.81,153.22,-2.89,129.01,2017,3.1757,471.79
1402,11/08/2017,471.79,478.06,-6.27,410.02,149.49,148.92,151.81,0.57,128.49,2017,3.1938,473.88
1403,14/08/2017,473.88,471.79,02.09,410.47,146.33,149.49,148.92,-3.16,129.24,2017,3.189,466.94
1404,15/08/2017,466.94,473.88,-6.94,407.95,144.6,146.33,149.49,-1.73,129.47,2017,3.1695,459.26
1405,16/08/2017,459.26,466.94,-7.68,407.15,144.65,144.6,146.33,0.05,128.08,2017,3.1524,455.78
1406,17/08/2017,455.78,459.26,-3.48,407.03,141.74,144.65,144.6,-2.91,129.42,2017,3.1751,450.61
1407,18/08/2017,450.61,455.78,-5.17,406.82,143.64,141.74,144.65,1.9,128.41,2017,3.1465,451.73
1408,21/08/2017,451.73,450.61,1.12,410.96,141.62,143.64,141.74,-2.02,129.76,2017,3.1645,448.64
1409,22/08/2017,448.64,451.73,-3.09,410.10,141.76,141.62,143.64,0.14,130.73,2017,3.1611,448.96
1410,23/08/2017,448.96,448.64,0.32,408.93,142.3,141.76,141.62,0.54,130.07,2017,3.1414,446.41
1411,24/08/2017,446.41,448.96,-2.55,409.80,141.02,142.3,141.76,-1.28,129.97,2017,3.1481,443.36
1412,25/08/2017,443.36,446.41,-3.05,409.57,142.36,141.02,142.3,1.34,129.57,2017,3.1603,448.86
1413,28/08/2017,448.86,443.36,5.5,409.15,142.86,142.36,141.02,0.5,129.44,2017,3.167,451.59
1414,29/08/2017,451.59,448.86,2.73,407.26,142.0,142.86,142.36,-0.86,128.92,2017,3.1652,448.87
1415,30/08/2017,448.87,451.59,-2.72,406.93,141.0,142,142.86,-1,129.18,2017,3.1603,445.43
1416,31/08/2017,445.43,448.87,-3.44,406.32,141.5,141,142,0.5,129.28,2017,3.1479,445.72
1417,01/09/2017,445.72,445.43,0.29,404.24,141.73,141.5,141,0.23,128.94,2017,3.1416,445.47
1418,04/09/2017,445.47,445.72,-0.25,401.49,142.13,141.73,141.5,0.4,128.77,2017,3.1417,445.57
1419,05/09/2017,445.57,445.47,0.1,397.91,142.39,142.13,141.73,0.26,128.23,2017,3.1174,443.98
1420,06/09/2017,443.98,445.57,-1.59,394.58,143.46,142.39,142.13,01.07,127.61,2017,3.1004,445.17
1421,08/09/2017,445.17,443.98,1.19,395.58,144.06,143.46,142.39,0.6,127.61,2017,3.0867,445.43
1422,11/09/2017,445.43,445.17,0.26,396.22,143.26,144.06,143.46,-0.8,126.63,2017,3.1029,444.12
1423,12/09/2017,444.12,445.43,-1.31,396.08,143.44,143.26,144.06,0.18,126.50,2017,3.1252,448.83
1424,13/09/2017,448.83,444.12,4.71,397.25,147.14,143.44,143.26,3.7,127.49,2017,3.1353,460.68
1425,14/09/2017,460.68,448.83,11.85,402.21,148.36,147.14,143.44,1.22,129.12,2017,3.119,462.28
1426,15/09/2017,462.28,460.68,1.6,406.90,150.52,148.36,147.14,2.16,129.92,2017,3.1085,468.86
1427,18/09/2017,468.86,462.28,6.58,406.79,149.59,150.52,148.36,-0.93,129.59,2017,3.1368,468.52
1428,19/09/2017,468.52,468.86,-0.34,405.67,146.19,149.59,150.52,-3.4,129.52,2017,3.1351,458.9
1429,20/09/2017,458.9,468.52,-9.62,406.97,147.29,146.19,149.59,1.1,129.44,2017,3.1325,461.31
1430,21/09/2017,461.31,458.9,2.41,403.30,146.33,147.29,146.19,-0.96,129.01,2017,3.1377,460.06
1431,22/09/2017,460.06,461.31,-1.25,401.49,147.05,146.33,147.29,0.72,127.22,2017,3.125,459.69
1432,25/09/2017,459.69,460.06,-0.37,399.73,142.99,147.05,146.33,-4.06,126.14,2017,3.1599,451.27
1433,26/09/2017,451.27,459.69,-8.42,397.31,142.07,142.99,147.05,-0.92,124.51,2017,3.1666,450.23
1434,27/09/2017,450.23,451.27,-1.04,393.78,141.42,142.07,142.99,-0.65,123.79,2017,3.1932,451.26
1435,28/09/2017,451.26,450.23,01.03,396.28,141.18,141.42,142.07,-0.24,125.13,2017,3.1825,449.1
1436,29/09/2017,449.1,451.26,-2.16,394.08,141.63,141.18,141.42,0.45,124.95,2017,3.1619,448.53
1437,02/10/2017,448.53,449.1,-0.57,394.58,141.12,141.63,141.18,-0.51,125.42,2017,3.1545,445.1
1438,03/10/2017,445.1,448.53,-3.43,393.47,140.52,141.12,141.63,-0.6,125.71,2017,3.1427,442.08
1439,04/10/2017,442.08,445.1,-3.02,390.70,140.03,140.52,141.12,-0.49,123.87,2017,3.1351,438.28
1440,05/10/2017,438.28,442.08,-3.8,392.08,139.65,140.03,140.52,-0.38,124.20,2017,3.1545,440.47
1441,06/10/2017,440.47,438.28,2.19,390.89,142.08,139.65,140.03,2.43,122.69,2017,3.1561,448.55
1442,09/10/2017,448.55,440.47,08.08,390.95,142.59,142.08,139.65,0.51,122.98,2017,3.1888,454.28
1443,10/10/2017,454.28,448.55,5.73,385.37,142.95,142.59,142.08,0.36,121.72,2017,3.1795,454.45
1444,11/10/2017,454.45,454.28,0.17,383.88,140.8,142.95,142.59,-2.15,121.83,2017,3.1724,445.79
1445,13/10/2017,445.79,454.45,-8.66,383.10,141.08,140.8,142.95,0.28,120.89,2017,3.1452,444.54
1446,16/10/2017,444.54,445.79,-1.25,377.97,138.76,141.08,140.8,-2.32,119.31,2017,3.1712,439.72
1447,17/10/2017,439.72,444.54,-4.82,377.51,139.06,138.76,141.08,0.3,119.28,2017,3.158,440.54
1448,18/10/2017,440.54,439.72,0.82,378.01,139.07,139.06,138.76,0.01,119.06,2017,3.1711,440.14
1449,19/10/2017,440.14,440.54,-0.4,378.94,140.36,139.07,139.06,1.29,118.90,2017,3.1671,445.65
1450,20/10/2017,445.65,440.14,5.51,377.42,140.03,140.36,139.07,-0.33,117.03,2017,3.1926,446.29
1451,23/10/2017,446.29,445.65,0.64,372.86,137.63,140.03,140.36,-2.4,114.44,2017,3.2378,443.85
1452,24/10/2017,443.85,446.29,-2.44,372.74,136.02,137.63,140.03,-1.61,114.94,2017,3.2435,443.15
1453,25/10/2017,443.15,443.85,-0.7,374.61,137.05,136.02,137.63,01.03,114.35,2017,3.2332,444.47
1454,26/10/2017,444.47,443.15,1.32,374.72,136.91,137.05,136.02,-0.14,115.48,2017,3.2906,448.51
1455,27/10/2017,448.51,444.47,04.04,374.61,140.23,136.91,137.05,3.32,114.24,2017,3.2363,455.06
1456,30/10/2017,455.06,448.51,6.55,372.71,138.1,140.23,136.91,-2.13,113.80,2017,3.2891,452.83
1457,31/10/2017,452.83,455.06,-2.23,369.84,137.77,138.1,140.23,-0.33,113.24,2017,3.2727,451.2
1458,01/11/2017,451.2,452.83,-1.63,365.51,136.45,137.77,138.1,-1.32,110.76,2017,3.2677,445.63
1459,03/11/2017,445.63,451.2,-5.57,362.35,135.43,136.45,137.77,-1.02,111.15,2017,3.3144,446.92
1460,06/11/2017,446.92,445.63,1.29,357.90,138.89,135.43,136.45,3.46,109.08,2017,3.2495,452.79
1461,07/11/2017,452.79,446.92,5.87,357.04,136.88,138.89,135.43,-2.01,109.56,2017,3.2714,449.09
1462,08/11/2017,449.09,452.79,-3.7,356.63,137.97,136.88,138.89,01.09,109.56,2017,3.2548,449.65
1463,09/11/2017,449.65,449.09,0.56,355.53,138.99,137.97,136.88,01.02,108.43,2017,3.2521,452.4
1464,10/11/2017,452.4,449.65,2.75,359.22,138.48,138.99,137.97,-0.51,109.02,2017,3.2779,454.08
1465,13/11/2017,454.08,452.4,1.68,360.29,138.16,138.48,138.99,-0.32,108.98,2017,3.2794,455.25
1466,14/11/2017,455.25,454.08,1.17,362.93,138.5,138.16,138.48,0.34,110.78,2017,3.3131,457.89
1467,16/11/2017,457.89,455.25,2.64,365.12,138.5,138.5,138.16,0,112.00,2017,3.274,453.72
1468,17/11/2017,453.72,457.89,-4.17,366.37,138.74,138.5,138.5,0.24,112.30,2017,3.2574,452.3
1469,20/11/2017,452.3,453.72,-1.42,365.06,137.64,138.74,138.5,-1.1,112.33,2017,3.2574,449.03
1470,21/11/2017,449.03,452.3,-3.27,368.84,139.37,137.64,138.74,1.73,114.01,2017,3.2588,452.97
1471,22/11/2017,452.97,449.03,3.94,372.21,139.64,139.37,137.64,0.27,115.56,2017,3.2243,451.73
1472,23/11/2017,451.73,452.97,-1.24,369.11,140.17,139.64,139.37,0.53,114.31,2017,3.2219,451.47
1473,24/11/2017,451.47,451.73,-0.26,372.79,140.62,140.17,139.64,0.45,115.85,2017,3.233,454.06
1474,27/11/2017,454.06,451.47,2.59,375.49,141.14,140.62,140.17,0.52,116.94,2017,3.2278,454.18
1475,28/11/2017,454.18,454.06,0.12,372.82,142.63,141.14,140.62,1.49,114.86,2017,3.2131,457.98
1476,29/11/2017,457.98,454.18,3.8,372.17,141.75,142.63,141.14,-0.88,113.57,2017,3.2461,460.12
1477,30/11/2017,460.12,457.98,2.14,375.62,139.23,141.75,142.63,-2.52,115.29,2017,3.2727,456.27
1478,01/12/2017,456.27,460.12,-3.85,375.98,140.87,139.23,141.75,1.64,115.94,2017,3.2581,458.94
1479,04/12/2017,458.94,456.27,2.67,375.80,140.3,140.87,139.23,-0.57,116.35,2017,3.2442,454.98
1480,05/12/2017,454.98,458.94,-3.96,373.44,140.97,140.3,140.87,0.67,115.22,2017,3.2418,455.35
1481,06/12/2017,455.35,454.98,0.37,368.79,139.63,140.97,140.3,-1.34,112.16,2017,3.2357,452.54
1482,07/12/2017,452.54,455.35,-2.81,366.73,136.15,139.63,140.97,-3.48,111.13,2017,3.2907,447.65
1483,08/12/2017,447.65,452.54,-4.89,361.93,134.42,136.15,139.63,-1.73,109.71,2017,3.2919,443.6
1484,11/12/2017,443.6,447.65,-4.05,359.27,135.07,134.42,136.15,0.65,107.99,2017,3.3048,445.61
1485,12/12/2017,445.61,443.6,02.01,358.00,132.5,135.07,134.42,-2.57,108.13,2017,3.3065,440.83
1486,13/12/2017,440.83,445.61,-4.78,359.05,133.95,132.5,135.07,1.45,107.47,2017,3.31,443.5
1487,14/12/2017,443.5,440.83,2.67,359.18,133.39,133.95,132.5,-0.56,108.65,2017,3.3419,445.64
1488,15/12/2017,445.64,443.5,2.14,357.72,134.36,133.39,133.95,0.97,108.50,2017,3.2947,444.19
1489,18/12/2017,444.19,445.64,-1.45,357.00,135.11,134.36,133.39,0.75,108.15,2017,3.2923,445.45
1490,19/12/2017,445.45,444.19,1.26,356.18,135.09,135.11,134.36,-0.02,108.23,2017,3.29,445.94
1491,20/12/2017,445.94,445.45,0.49,355.10,135.87,135.09,135.11,0.78,107.28,2017,3.2979,447.15
1492,21/12/2017,447.15,445.94,1.21,354.09,134.63,135.87,135.09,-1.24,106.33,2017,3.3084,445.62
1493,22/12/2017,445.62,447.15,-1.53,357.92,133.14,134.63,135.87,-1.49,107.91,2017,3.337,443.34
1494,26/12/2017,443.34,445.62,-2.28,356.02,134.04,133.14,134.63,0.9,107.53,2017,3.3111,444.62
1495,27/12/2017,444.62,443.34,1.28,356.02,135.38,134.04,133.14,1.34,107.59,2017,3.315,448.24
1496,28/12/2017,448.24,444.62,3.62,355.24,135.0,135.38,134.04,-0.38,108.97,2017,3.3125,446.7
1497,02/01/2018,446.7,448.24,-1.54,355.85,139.68,135,135.38,4.68,109.76,2018,3.2591,455.34
1498,03/01/2018,455.34,446.7,8.64,355.15,139.85,139.68,135,0.17,110.05,2018,3.237,453.41
1499,04/01/2018,453.41,455.34,-1.93,354.35,140.78,139.85,139.68,0.93,109.67,2018,3.2346,454.29
1500,05/01/2018,454.29,453.41,0.88,351.32,140.76,140.78,139.85,-0.02,108.63,2018,3.2292,454.8
1501,08/01/2018,454.8,454.29,0.51,351.90,138.87,140.76,140.78,-1.89,108.34,2018,3.2407,449.1
1502,09/01/2018,449.1,454.8,-5.7,348.83,138.04,138.87,140.76,-0.83,108.07,2018,3.2483,448.34
1503,10/01/2018,448.34,449.1,-0.76,338.33,138.86,138.04,138.87,0.82,104.94,2018,3.2283,448.24
1504,11/01/2018,448.24,448.34,-0.1,335.07,138.15,138.86,138.04,-0.71,104.45,2018,3.2155,445.41
1505,12/01/2018,445.41,448.24,-2.83,329.26,138.29,138.15,138.86,0.14,102.60,2018,3.2064,443.64
1506,15/01/2018,443.64,445.41,-1.77,326.96,138.58,138.29,138.15,0.29,101.26,2018,3.2163,444.7
1507,16/01/2018,444.7,443.64,01.06,318.38,137.06,138.58,138.29,-1.52,99.03,2018,3.2243,442.55
1508,17/01/2018,442.55,444.7,-2.15,320.88,138.5,137.06,138.58,1.44,99.93,2018,3.2238,445.29
1509,18/01/2018,445.29,442.55,2.74,318.68,138.22,138.5,137.06,-0.28,99.62,2018,3.2065,443.82
1510,19/01/2018,443.82,445.29,-1.47,316.38,138.75,138.22,138.5,0.53,98.62,2018,3.1962,443.86
1511,22/01/2018,443.86,443.82,0.04,316.48,138.94,138.75,138.22,0.19,97.62,2018,3.2021,445.71
1512,23/01/2018,445.71,443.86,1.85,317.10,136.84,138.94,138.75,-2.1,99.81,2018,3.237,443.62
1513,24/01/2018,443.62,445.71,-2.09,316.48,139.54,136.84,138.94,2.7,100.82,2018,3.1465,443.31
1514,25/01/2018,443.31,443.62,-0.31,318.57,140.53,139.54,136.84,0.99,101.26,2018,3.1485,441.12
1515,26/01/2018,441.12,443.31,-2.19,316.76,141.33,140.53,139.54,0.8,100.05,2018,3.151,444.62
1516,29/01/2018,444.62,441.12,3.5,315.46,140.2,141.33,140.53,-1.13,99.29,2018,3.155,443.88
1517,30/01/2018,443.88,444.62,-0.74,317.13,139.14,140.2,141.33,-1.06,99.51,2018,3.1812,442.06
1518,31/01/2018,442.06,443.88,-1.82,319.08,139.37,139.14,140.2,0.23,100.69,2018,3.1859,444.18
1519,01/02/2018,444.18,442.06,2.12,316.08,138.81,139.37,139.14,-0.56,98.41,2018,3.1669,439.89
1520,02/02/2018,439.89,444.18,-4.29,318.76,136.87,138.81,139.37,-1.94,98.23,2018,3.2181,439.64
1521,05/02/2018,439.64,439.89,-0.25,318.22,135.69,136.87,138.81,-1.18,98.22,2018,3.2625,440.31
1522,06/02/2018,440.31,439.64,0.67,320.18,136.63,135.69,136.87,0.94,97.67,2018,3.2348,442.67
1523,07/02/2018,442.67,440.31,2.36,320.68,134.94,136.63,135.69,-1.69,97.71,2018,3.2714,442.33
1524,08/02/2018,442.33,442.67,-0.34,320.08,134.77,134.94,136.63,-0.17,96.76,2018,3.2858,442.31
1525,09/02/2018,442.31,442.33,-0.02,322.67,134.47,134.77,134.94,-0.3,99.90,2018,3.2942,444.83
1526,14/02/2018,444.83,442.31,2.52,318.68,137.09,134.47,134.77,2.62,98.45,2018,3.2174,442.81
1527,15/02/2018,442.81,444.83,-2.02,318.68,136.53,137.09,134.47,-0.56,99.00,2018,3.2279,441.95
1528,16/02/2018,441.95,442.81,-0.86,317.53,134.97,136.53,137.09,-1.56,98.18,2018,3.2312,434.47
1529,19/02/2018,434.47,441.95,-7.48,319.59,134.17,134.97,136.53,-0.8,98.24,2018,3.2346,433.9
1530,20/02/2018,433.9,434.47,-0.57,320.77,133.23,134.17,134.97,-0.94,98.67,2018,3.2557,433.39
1531,21/02/2018,433.39,433.9,-0.51,319.83,133.47,133.23,134.17,0.24,98.53,2018,3.2692,433.9
1532,22/02/2018,433.9,433.39,0.51,320.79,134.15,133.47,133.23,0.68,98.98,2018,3.2502,435.45
1533,23/02/2018,435.45,433.9,1.55,319.43,134.36,134.15,133.47,0.21,98.68,2018,3.2379,435.47
1534,26/02/2018,435.47,435.45,0.02,318.76,134.19,134.36,134.15,-0.17,98.17,2018,3.2258,434.37
1535,27/02/2018,434.37,435.47,-1.1,314.52,134.18,134.19,134.36,-0.01,97.13,2018,3.2516,435.7
1536,28/02/2018,435.7,434.37,1.33,313.35,134.8,134.18,134.19,0.62,96.24,2018,3.2462,436.49
1537,01/03/2018,436.49,435.7,0.79,312.60,134.36,134.8,134.18,-0.44,96.16,2018,3.2515,437.48
1538,02/03/2018,437.48,436.49,0.99,307.96,134.47,134.36,134.8,0.11,94.85,2018,3.2528,437.18
1539,05/03/2018,437.18,437.48,-0.3,307.05,132.27,134.47,134.36,-2.2,95.72,2018,3.243,429.48
1540,06/03/2018,429.48,437.18,-7.7,306.69,134.63,132.27,134.47,2.36,94.51,2018,3.2117,431.9
1541,07/03/2018,431.9,429.48,2.42,304.69,133.38,134.63,132.27,-1.25,93.35,2018,3.2454,432.83
1542,08/03/2018,432.83,431.9,0.93,305.44,132.04,133.38,134.63,-1.34,93.98,2018,3.2669,430.98
1543,09/03/2018,430.98,432.83,-1.85,305.60,132.39,132.04,133.38,0.35,93.89,2018,3.2553,430.28
1544,12/03/2018,430.28,430.98,-0.7,303.25,132.05,132.39,132.04,-0.34,92.91,2018,3.2622,429.83
1545,13/03/2018,429.83,430.28,-0.45,305.87,133.13,132.05,132.39,01.08,93.71,2018,3.2607,434.54
1546,14/03/2018,434.54,429.83,4.71,301.40,132.22,133.13,132.05,-0.91,91.58,2018,3.2607,431.57
1547,15/03/2018,431.57,434.54,-2.97,304.36,129.67,132.22,133.13,-2.55,92.96,2018,3.2862,426.73
1548,16/03/2018,426.73,431.57,-4.84,301.58,130.45,129.67,132.22,0.78,91.75,2018,3.2811,427.1
1549,19/03/2018,427.1,426.73,0.37,301.92,130.02,130.45,129.67,-0.43,91.27,2018,3.2862,427.36
1550,20/03/2018,427.36,427.1,0.26,302.90,128.85,130.02,130.45,-1.17,92.60,2018,3.3117,426.22
1551,21/03/2018,426.22,427.36,-1.14,304.42,130.59,128.85,130.02,1.74,92.19,2018,3.2725,427.16
1552,22/03/2018,427.16,426.22,0.94,302.70,130.2,130.59,128.85,-0.39,91.34,2018,3.3159,429.91
1553,23/03/2018,429.91,427.16,2.75,301.60,128.03,130.2,130.59,-2.17,91.31,2018,3.3123,424.28
1554,26/03/2018,424.28,429.91,-5.63,309.14,128.8,128.03,130.2,0.77,92.84,2018,3.3119,425.43
1555,27/03/2018,425.43,424.28,1.15,305.79,129.06,128.8,128.03,0.26,91.83,2018,3.3288,429.78
1556,28/03/2018,429.78,425.43,4.35,308.39,128.82,129.06,128.8,-0.24,93.42,2018,3.3205,428.96
1557,29/03/2018,428.96,429.78,-0.82,307.19,129.41,128.82,129.06,0.59,92.58,2018,3.306,427.18
1558,02/04/2018,427.18,428.96,-1.78,308.51,127.93,129.41,128.82,-1.48,92.48,2018,3.3112,424.46
1559,03/04/2018,424.46,427.18,-2.72,314.89,127.7,127.93,129.41,-0.23,94.36,2018,3.3413,426.01
1560,04/04/2018,426.01,424.46,1.55,314.84,127.53,127.7,127.93,-0.17,94.18,2018,3.3297,425.57
1561,05/04/2018,425.57,426.01,-0.44,316.53,127.26,127.53,127.7,-0.27,93.93,2018,3.3449,425.44
1562,06/04/2018,425.44,425.57,-0.13,317.88,127.02,127.26,127.53,-0.24,93.47,2018,3.3697,428.07
1563,09/04/2018,428.07,425.44,2.63,317.18,126.18,127.02,127.26,-0.84,93.13,2018,3.42,429.15
1564,10/04/2018,429.15,428.07,01.08,317.94,126.56,126.18,127.02,0.38,94.09,2018,3.4088,431.07
1565,11/04/2018,431.07,429.15,1.92,319.35,127.11,126.56,126.18,0.55,93.87,2018,3.3746,429.5
1566,12/04/2018,429.5,431.07,-1.57,319.32,127.38,127.11,126.56,0.27,93.29,2018,3.4133,433.34
1567,13/04/2018,433.34,429.5,3.84,320.51,125.85,127.38,127.11,-1.53,93.66,2018,3.4223,430.78
1568,16/04/2018,430.78,433.34,-2.56,321.49,125.13,125.85,127.38,-0.72,94.45,2018,3.4194,428.19
1569,17/04/2018,428.19,430.78,-2.59,321.51,126.01,125.13,125.85,0.88,95.18,2018,3.408,428.92
1570,18/04/2018,428.92,428.19,0.73,322.59,125.99,126.01,125.13,-0.02,95.19,2018,3.3805,425.59
1571,19/04/2018,425.59,428.92,-3.33,323.59,126.16,125.99,126.01,0.17,94.84,2018,3.3885,427.57
1572,20/04/2018,427.57,425.59,1.98,324.83,125.15,126.16,125.99,-1.01,94.21,2018,3.413,427.02
1573,23/04/2018,427.02,427.57,-0.55,326.37,125.53,125.15,126.16,0.38,94.08,2018,3.4527,432.81
1574,24/04/2018,432.81,427.02,5.79,325.77,126.19,125.53,125.15,0.66,93.43,2018,3.4714,437.75
1575,25/04/2018,437.75,432.81,4.94,326.35,125.21,126.19,125.53,-0.98,93.81,2018,3.485,436.6
1576,26/04/2018,436.6,437.75,-1.15,327.43,125.7,125.21,126.19,0.49,94.58,2018,3.4755,437.32
1577,27/04/2018,437.32,436.6,0.72,326.93,126.84,125.7,125.21,1.14,93.25,2018,3.4568,439.13
1578,30/04/2018,439.13,437.32,1.81,329.28,125.69,126.84,125.7,-1.15,92.81,2018,3.5072,440.67
1579,02/05/2018,440.67,439.13,1.54,331.88,126.63,125.69,126.84,0.94,94.12,2018,3.5518,449.3
1580,03/05/2018,449.3,440.67,8.63,330.59,128.74,126.63,125.69,2.11,93.86,2018,3.5282,453.95
1581,04/05/2018,453.95,449.3,4.65,329.83,128.09,128.74,126.63,-0.65,92.81,2018,3.5303,451.15
1582,07/05/2018,451.15,453.95,-2.8,326.95,125.3,128.09,128.74,-2.79,91.56,2018,3.5534,445.31
1583,08/05/2018,445.31,451.15,-5.84,327.10,125.24,125.3,128.09,-0.06,90.76,2018,3.5636,447.24
1584,09/05/2018,447.24,445.31,1.93,326.88,123.61,125.24,125.3,-1.63,92.18,2018,3.5924,445.49
1585,10/05/2018,445.49,447.24,-1.75,326.18,125.3,123.61,125.24,1.69,90.53,2018,3.5502,444.31
1586,11/05/2018,444.31,445.49,-1.18,326.38,124.47,125.3,123.61,-0.83,90.04,2018,3.5999,448.47
1587,14/05/2018,448.47,444.31,4.16,326.97,122.21,124.47,125.3,-2.26,89.29,2018,3.6231,443.0
1588,15/05/2018,443,448.47,-5.47,329.37,121.58,122.21,124.47,-0.63,89.55,2018,3.654,445.21
1589,16/05/2018,445.21,443,2.21,331.95,121.07,121.58,122.21,-0.51,89.59,2018,3.6761,445.28
1590,17/05/2018,445.28,445.21,0.07,334.17,122.04,121.07,121.58,0.97,89.28,2018,3.6966,452.17
1591,18/05/2018,452.17,445.28,6.89,333.09,121.77,122.04,121.07,-0.27,90.34,2018,3.737,455.8
1592,21/05/2018,455.8,452.17,3.63,336.60,124.22,121.77,122.04,2.45,92.47,2018,3.6772,458.01
1593,22/05/2018,458.01,455.8,2.21,331.38,125.13,124.22,121.77,0.91,91.36,2018,3.6448,455.47
1594,23/05/2018,455.47,458.01,-2.54,333.95,124.62,125.13,124.22,-0.51,91.59,2018,3.6288,451.98
1595,24/05/2018,451.98,455.47,-3.49,331.51,124.61,124.62,125.13,-0.01,90.26,2018,3.6496,454.34
1596,25/05/2018,454.34,451.98,2.36,333.78,124.2,124.61,124.62,-0.41,89.32,2018,3.6524,456.17
1597,28/05/2018,456.17,454.34,1.83,333.93,121.74,124.2,124.61,-2.46,89.14,2018,3.7352,454.95
1598,29/05/2018,454.95,456.17,-1.22,334.76,122.04,121.74,124.2,0.3,89.51,2018,3.7254,457.17
1599,30/05/2018,457.17,454.95,2.22,336.04,122.09,122.04,121.74,0.05,89.28,2018,3.7241,456.63
1600,01/06/2018,456.63,457.17,-0.54,333.68,122.08,122.09,122.04,-0.01,89.22,2018,3.7633,459.52
1601,04/06/2018,459.52,456.63,2.89,338.75,122.48,122.08,122.09,0.4,88.89,2018,3.7468,458.06
1602,05/06/2018,458.06,459.52,-1.46,337.77,120.48,122.48,122.08,-2,88.47,2018,3.8068,459.14
1603,06/06/2018,459.14,458.06,01.08,342.21,120.61,120.48,122.48,0.13,87.30,2018,3.8488,460.5
1604,07/06/2018,460.5,459.14,1.36,342.77,118.86,120.61,120.48,-1.75,92.22,2018,3.9078,465.92
1605,08/06/2018,465.92,460.5,5.42,337.83,122.59,118.86,120.61,3.73,90.84,2018,3.7094,455.68
1606,11/06/2018,455.68,465.92,-10.24,335.42,121.29,122.59,118.86,-1.3,90.26,2018,3.7097,451.09
1607,12/06/2018,451.09,455.68,-4.59,333.50,122.49,121.29,122.59,1.2,89.72,2018,3.7185,455.19
1608,13/06/2018,455.19,451.09,4.1,333.08,121.02,122.49,121.29,-1.47,87.72,2018,3.7201,449.82
1609,14/06/2018,449.82,455.19,-5.37,335.51,118.76,121.02,122.49,-2.26,90.14,2018,3.806,450.93
1610,15/06/2018,450.93,449.82,1.11,333.84,120.71,118.76,121.02,1.95,89.07,2018,3.7296,449.29
